id,turns,victory_status,winner,white_id,white_rating,black_id,black_rating
hUBz2lSw,42,resign,black,niagrad,1603,amithchess,1584
3NpfvYsU,51,draw,draw,amithchess,1583,niagrad,1604
2NgOCvBt,95,resign,white,niagrad,1594,amithchess,1594
1Gn48v7K,59,mate,white,amithchess,1583,iwlsmokeu,1584
cV3fRSHY,51,resign,white,ophthalmophobia,1500,gtkc7773,1651
JkEcyA3P,46,resign,black,kovacsistvan,1749,laode_syahril,2119
dPDLm9hu,21,outoftime,white,laode_syahril,2119,alik34,1991
XdZUH3wS,58,outoftime,black,yusuf2012,1349,laode_syahril,2119
AbL4qbvl,38,outoftime,black,kanchanfromindia,846,laode_syahril,2119
TmYoZ2Mr,72,mate,black,laode_syahril,2147,domyaty1953,2113
uhxTJwPQ,68,draw,draw,bauss54,2044,laode_syahril,2156
pCRElg8p,132,mate,black,laode_syahril,2192,ginreck,2103
wxX0bHAT,22,resign,white,laode_syahril,2178,bringue,1955
6ee1MEvP,56,resign,black,andybar,1928,laode_syahril,2164
zxCdZkPq,85,mate,white,laode_syahril,2203,karakiller87,2040
hVtDBDkG,44,resign,black,ae_mat,1833,laode_syahril,2193
b59NpQuW,80,outoftime,black,erdene123,1980,laode_syahril,2173
OHVh1oko,43,resign,white,laode_syahril,2147,erdene123,2008
lmk7lokQ,98,mate,black,beamall,2104,laode_syahril,2098
34BzwAwa,43,mate,white,laode_syahril,2029,beamall,2117
neB5oibq,57,draw,draw,beamall,2120,laode_syahril,2010
63PiJLzL,70,mate,black,nichecorner,1706,laode_syahril,1983
XKAotDZv,49,resign,white,laode_syahril,1906,posmacaco,1928
Xm7neWCT,107,resign,white,laode_syahril,1833,srinathpads,1719
2KGzYnb8,52,mate,black,srinathpads,1728,laode_syahril,1662
ZWLHvQT9,39,resign,white,laode_syahril,1500,memoryst,1500
oOSERiCN,79,draw,draw,jerusseust,2438,antons,1658
3Do0Ahzx,2,resign,white,allmight87,2411,antons,1658
mtLZC2oZ,49,resign,white,joejohn,1792,antons,1665
hBbAzD6q,113,resign,white,joreveg,1731,antons,1675
Klh8cucn,143,outoftime,white,antons,1663,imakitty,1675
Ejecc3rw,100,resign,black,antons,1671,yakov123,1771
VIeSJRLU,166,mate,black,nikitosspb,1755,antons,1671
3AZ0a2Xm,88,resign,black,antons,1671,griq333,1994
EJVfDBjS,54,resign,black,sergiokyuss,1548,antons,1663
sYMIizN7,116,mate,black,umutgedik,1353,antons,1663
Eer8Udhp,64,resign,black,fejjariyassine,1348,antons,1660
5yk2w0XM,65,resign,white,nikitosspb,1755,antons,1660
E65nMCYu,54,resign,black,antons,1660,nikitosspb,1755
QaQSgQnj,29,resign,white,nikitosspb,1755,antons,1660
wnhdzvGh,51,outoftime,white,antons,1643,yakov123,1840
U4BMnxsQ,125,mate,white,antons,1630,altaets,1705
LdJO5MCg,59,resign,white,jordilichess,1942,antons,1633
L0VBJIqA,72,resign,black,antons,1633,e-shaposhnikov,1500
VXWxpxqm,45,resign,white,antons,1614,ajaykl,1911
q6qA4Rcr,66,resign,black,rogas,1788,antons,1614
dPnopb02,101,mate,white,nikitosspb,1665,antons,1614
458qPV3q,1,resign,white,lance5500,2621,antons,1614
CWiIKVei,63,resign,white,nikitosspb,1647,antons,1624
Bgj7aQxq,92,draw,draw,nikitosspb,1649,antons,1624
LTHdq6ol,108,draw,draw,greatbobby1972,1938,shadytoffeebackup,1736
6BCkBvIB,28,resign,black,grsa,1264,shadytoffeebackup,1736
feR5FKm2,14,resign,black,cad29,1737,shadytoffeebackup,1725
CpAwuBNg,40,resign,white,shadytoffeebackup,1715,electric_max,1711
YI6JiLsE,4,resign,white,shadytoffeebackup,1715,grsa,1263
UBN3WDSk,161,draw,draw,grsa,1263,shadytoffeebackup,1715
oT8LcaXC,21,mate,white,shadytoffeebackup,1715,grsa,1263
VLNX3HxT,37,mate,white,shadytoffeebackup,1715,kittyhazelden,1500
y69OqISs,38,resign,black,robixy,2020,efc1985,1846
EwOLzmis,75,resign,white,vecrosc,2148,robixy,2028
5ccfqkyU,108,mate,black,eraldii,2022,robixy,2016
jkzw9Vmi,41,resign,white,robixy,2014,eastchess,1536
o1hzMrZa,80,outoftime,black,robixy,2027,milanello,1993
HA4LqLdw,65,resign,white,anenemouhammad,1875,robixy,2045
ksRZbHfH,33,resign,white,robixy,2041,raphdm,1740
Wr3WOWuX,53,resign,white,marius-za,1741,robixy,2062
mECkIPLy,84,mate,black,robixy,2083,akin_fatih,1762
bG1kuBgN,49,resign,white,robixy,2082,maksim_starshiy,1517
PrrcRP2m,20,resign,black,giuseppepapolino,1369,robixy,2082
plUqJvRG,62,resign,black,radu45,1243,robixy,2082
5Iekpz5G,51,resign,white,alecsis2013,2080,robixy,2093
ET77fow5,53,resign,white,robixy,2087,chess12377,1909
CLI0r6vO,33,resign,white,robixy,2081,limax,1906
1UtzkNQJ,92,resign,black,gena_1971,1906,robixy,2075
fQURXZEa,27,mate,white,robixy,2068,gena_1971,1912
NMH15kCD,31,resign,white,vini700,1966,robixy,2083
xaNZ9i2m,63,draw,draw,pachole,1948,robixy,2087
Mngb24u0,89,resign,black,robixy,2104,stoptryingsodamnhard,1903
T5pDWRtZ,70,resign,black,tokig,1903,robixy,2099
2LoCtvVS,72,resign,white,abja40,2016,robixy,2113
1ybe98mv,72,resign,white,robixy,2105,glavin,1989
o8pdttsV,64,draw,draw,robixy,2108,bichara,2028
L0CCwWaO,41,resign,white,bichara,2014,robixy,2122
0knAs1Kx,58,resign,white,robixy,2115,philipmarlowe,1999
y0043qkg,70,resign,black,robixy,2130,dr61,1999
gyWyC0Gw,33,resign,white,alan09,2000,robixy,2146
gLpxL9Ib,41,resign,white,robixy,2138,maltetillmarconi,2027
eHIpih0H,33,resign,white,yurtali,2234,robixy,2146
q8fxJ8Zn,50,resign,black,mariansklenar,2059,robixy,2137
Q54u6Ham,104,mate,black,fdrei,1982,robixy,2131
ht5tKI3T,51,resign,white,diego18,2025,robixy,2146
nTFfVjZx,37,resign,black,freeloader,1988,robixy,2139
YOVKeMxP,48,resign,black,vilenjak,1994,robixy,2132
GOJy3pFJ,118,resign,black,mrburns123,2250,robixy,2116
qpQ9WjJ0,116,outoftime,black,robixy,2135,abdollahi41347,1784
FKdIqAhC,96,resign,black,sonybutar1989,1833,robixy,2131
mxzZ56Jh,53,resign,white,robixy,2116,filipzkonopii,2229
OAt2rbcQ,45,resign,black,mjeshtri2,2002,robixy,2108
iwHi1zt1,51,resign,white,robixy,2096,blackavar,2120
qPvYFidQ,25,resign,white,remus_cernea,2097,robixy,2108
OkAEn8YJ,82,resign,black,robixy,2121,albert_vicario,2086
LP2ZGutV,68,mate,black,guty1993,1659,robixy,2119
3tC25kHR,37,resign,white,robixy,2114,aleks1963,1867
SJyB4yOl,73,mate,white,robixy,2113,asder123,1578
qGlR7aoA,64,mate,black,aleksey-sharov,1742,robixy,2111
YpMmfI2U,79,mate,white,robixy,2101,achille52,2043
YkqaeguC,83,mate,white,robixy,2097,srap,1826
K3ZWV3dH,54,resign,black,maximlavrage2744,2049,robixy,2088
Mynfr537,2,resign,white,ziaad98,1500,vrg2311,1233
EV19oJdE,25,resign,black,vrg2311,1233,mansour99,1664
DyXVmsGr,22,resign,white,cankose35,1902,vrg2311,1233
LUaOtNZB,73,mate,white,trescali,1474,oguzkagangurer,1621
KxbvpdA6,71,resign,white,oguzkagangurer,1613,lovingagneja,1506
l2BCei4F,72,resign,black,lance5500,2621,oguzkagangurer,1613
juWXNi7n,173,mate,white,ldavis33,1449,oguzkagangurer,1629
xneKFk4A,67,resign,white,oguzkagangurer,1619,daniyarchik,1614
kb2zaMrE,57,outoftime,white,oguzkagangurer,1611,dastan-2009,1501
bjroDOTI,154,mate,black,dastan-2009,1510,oguzkagangurer,1603
I1hoCjFJ,99,mate,white,megarrex,1881,oguzkagangurer,1607
6AsRTOoq,87,draw,draw,leonard301013,1602,oguzkagangurer,1607
28n4SGwB,24,draw,draw,dastan-2009,1500,oguzkagangurer,1610
kg5CeRy8,103,mate,white,oguzkagangurer,1606,nickm3,1557
Yqmpr2Jl,38,draw,draw,panscrub5,1553,oguzkagangurer,1607
z06OkHrA,92,mate,black,oguzkagangurer,1620,andrey_shans,1564
XgnBLIJq,85,mate,white,lance5500,2621,oguzkagangurer,1600
Y9DP8bIK,64,mate,black,oguzkagangurer,1610,admirim_i,1635
epX1YEa9,149,mate,white,gibigibibaba,1644,oguzkagangurer,1621
qacXhzn1,106,mate,black,oguzkagangurer,1634,songhuonggiang,1573
LeF7gBFn,77,draw,draw,oguzkagangurer,1635,pushkin777,1599
cCzXNvqH,48,mate,black,divendi,1695,frean,1645
fKCZAFll,23,resign,black,frankiedaps,1553,divendi,1687
rHxfHTfx,89,outoftime,white,frank01,1694,bojan100,1536
eSCbAM3A,51,mate,white,m7mdsayed52,1699,frank01,1706
buaAR6sP,76,resign,black,frank01,1715,bastim,1796
L6AEJwKN,56,resign,black,lukas2510,1611,frank01,1706
bRj2RZ6d,60,mate,black,frank01,1718,rtuudo2,1727
QrbNjZWH,62,resign,black,mbmabm,1713,frank01,1706
qXUOXRNK,43,mate,white,dragonslayer04,1559,mrtaki,1462
WQu88j99,37,resign,white,dragonslayer04,1355,johnrunner,2052
s2nAzdbi,49,mate,white,dragonslayer04,1251,maksim89,1500
pEemY0IA,54,mate,black,maksim89,1500,dragonslayer04,1251
HBy1woXW,39,resign,white,carlettodelcep,1401,dragonslayer04,1354
TqIpsK5i,114,mate,black,dragonslayer04,1500,nasiolla,1566
rkidKRJp,173,outoftime,white,bontakriks,1827,alfredo17,1941
XlBv15NS,76,draw,draw,alfredo17,1944,bontakriks,1823
pYP277Es,118,resign,black,bontakriks,1828,alfredo17,1937
lir3E6fD,126,draw,draw,kamyar77,1917,bontakriks,1828
qA7KLs2J,20,resign,black,bontakriks,1840,mahmoodms,1805
IxMuM0q0,53,resign,white,villis,1872,bontakriks,1849
vcNGx4nb,63,mate,white,bontakriks,1836,ibraimo,1942
NmAgmmiA,28,resign,white,ibraimo,1934,bontakriks,1844
Dc7XtZxI,59,resign,black,bontakriks,1855,snake-mark,1823
j0MIJp4R,49,resign,white,bontakriks,1843,pashakiller,1893
vnTKQt11,57,mate,white,bontakriks,1832,ed025,1808
HPHmEvki,50,resign,black,zoxi064,1896,bontakriks,1819
Xqb96ip5,55,mate,white,bontakriks,1817,andilton,1838
K3fHmftc,106,mate,black,bontakriks,1825,ibraimo,1914
EavaPnQx,104,mate,black,omerakbas,1904,bontakriks,1812
64Ua1ohP,93,resign,white,kingsspeech,1838,bontakriks,1822
1vcpI1Zt,62,resign,black,kusanagi777,1892,bontakriks,1809
iskAwCtt,10,resign,black,bontakriks,1817,computer-1,1920
IYtZoSb5,95,outoftime,white,benjack,1985,bontakriks,1823
Wv9uQqpc,137,resign,white,nrrbar,1902,bontakriks,1831
3Xw9Vhbx,24,resign,black,bontakriks,1840,nrrbar,1893
2YU9VFvS,117,resign,white,bontakriks,1830,maldini777,1803
TpuP0rB0,85,outoftime,white,bontakriks,1820,koly2015,1808
SHceuGUP,86,resign,black,ramkumarsingh,1819,bontakriks,1810
60jDs1uS,60,resign,black,vinkotokic,1821,bontakriks,1799
vpG9Flov,137,outoftime,white,bontakriks,1787,louaysakka,1809
VwwzS0Wk,105,outoftime,white,mirko-czentovic,1781,bontakriks,1798
nGC8L38K,60,resign,black,bontakriks,1810,hephaestion,1762
C4OevoS0,108,draw,draw,alibasim1995,1763,bontakriks,1811
EbQFrQG2,118,resign,black,nomatter9230,1748,turnamel,2084
KR1E0gqG,61,resign,white,nomatter9230,1748,ireallylikechess,1818
tnpb9Qov,129,draw,draw,nomatter9230,1748,ireallylikechess,1818
xt1oHrxm,135,outoftime,white,skybabee,1732,nomatter9230,1748
W3gi82OT,151,resign,white,nomatter9230,1712,grey-knight,1797
lpi6To9z,170,resign,black,meisam71,1746,nomatter9230,1674
hjYXZmey,46,resign,black,nomatter9230,1705,meisam71,1737
mwoEv9zz,164,draw,draw,zilzalon,1817,nomatter9230,1693
Y7CMaNox,93,resign,white,nomatter9230,1652,myjm,1648
3Cjza2YJ,8,resign,black,fedeh79,1561,nomatter9230,1556
MDKEoIww,35,resign,black,nomatter9230,1594,benea,1734
rwqFBG9c,117,draw,draw,nomatter9230,1562,ibyami,1736
lWWPb1d9,13,resign,white,ibyami,1729,nomatter9230,1620
zrktxYaI,28,resign,black,nomatter9230,1699,rancio,1788
x7pBBHs1,29,resign,white,rancio,1777,nomatter9230,1887
jABkKrSZ,179,mate,white,nomatter9230,1500,warriorwarrior,1801
MBtICa2i,52,resign,black,matteo1234567890,2169,ridics,2166
2YYslt7b,82,resign,black,boberarena,2166,ridics,2153
yrBJyF0c,85,resign,white,ridics,2150,nezaisiu,1784
d14svd6J,64,resign,black,schtorm,2156,ridics,2137
zfoBO6xY,35,resign,white,ridics,2125,keresch,2072
ZkslqCAt,54,resign,black,matteo1234567890,2211,ridics,2109
KWkUmCqw,49,resign,white,ridics,2106,fl0yd,1725
dEBJ6tNC,129,mate,white,mandre,2113,ridics,2120
i5PBosNT,29,resign,white,ridics,2100,renanreis,2276
bQ4hCEO0,67,resign,white,ridics,2095,momas,1831
m6GwgmRj,64,resign,black,mariocrippa,1982,ridics,2085
I8xAFW3y,120,resign,black,nerceiram,1868,ridics,2079
4pdmOE21,43,mate,white,ridics,2077,marcodisogno,1509
bdMc9zca,30,resign,black,tal_mikhail777,1573,ridics,2076
DsjjIzVX,136,resign,black,gmbalony,1458,bigmonster4,1407
cy4MIRZu,73,draw,draw,bigmonster4,1357,samwmsrachel,1500
Gl8mWeS3,40,outoftime,black,bigmonster4,1500,kristiangarcia,1576
22eVWYYr,44,resign,black,mahmoud-0,1918,mucizeci,1888
XT0AedUt,117,resign,white,mucizeci,1874,mahmoud-0,1951
YlbWYC6C,38,resign,black,mahmoud-0,1990,mucizeci,1859
30P5D7Bp,51,mate,white,mucizeci,1841,mahmoud-0,2036
lsnL9RCe,81,outoftime,white,sparklehorse,2465,mahmoud-0,2041
QYtqsI6n,64,resign,black,mahmoud-0,2079,udav202,2032
aitKBfrd,139,resign,white,n1nja,1990,mahmoud-0,2119
EAiJryge,83,resign,white,intelligentwisdom,2125,mahmoud-0,2115
SHAw9X7Q,46,resign,black,mahmoud-0,2163,chesspain22,2198
3yV7Cwm1,74,resign,black,bosboy,2240,mahmoud-0,2074
522mMdut,90,mate,black,mahmoud-0,2111,yogeshvar,2299
fW8OtWXr,62,resign,white,mahmoud-0,2082,luisphotosmadrid,1796
H6rC09aN,32,resign,black,jonimartin75,2049,mahmoud-0,1960
RjZDm37n,70,mate,black,mostafaohamed,1738,mahmoud-0,1500
QdcJzbdY,68,outoftime,black,mahmoud-0,1500,alivalizadeh,1500
ItH6LzdA,94,resign,black,alivalizadeh,1500,mahmoud-0,1500
RznJXLxz,103,draw,draw,mahmoud-0,1500,alivalizadeh,1500
Ya7aYQXK,17,mate,white,kedziorkowa,1564,martynika,1500
I7Dwtf00,39,resign,black,kedziorkowa,1569,enoti222,1772
XYmHYXp0,138,outoftime,black,zorfo08,1539,kedziorkowa,1559
oEMh10sw,65,resign,white,dboenn,1693,operadora5,1661
Vg8BPXws,69,mate,white,dboenn,1679,jsviana,1785
BKK07spM,116,outoftime,black,jsviana,1799,dboenn,1665
fdG0FDQD,75,mate,white,d_aparicio,1636,dboenn,1677
OsKXXcYe,57,resign,black,dboenn,1686,guestpadawan,1723
7XZTCmdN,49,resign,white,guestpadawan,1713,dboenn,1696
qoLhGLKJ,78,mate,black,dboenn,1707,guestpadawan,1702
3IPPVr9Y,12,resign,white,pinu,1288,deepblueincarnate,1674
MlPEI8pA,38,resign,black,deepblueincarnate,1674,pfshawns,1748
AtUi6SKo,67,resign,white,gialess,2340,strahinja10,1874
RKCCsQZy,55,resign,white,strahinja10,1874,twograpes,2103
QGgvHZqm,70,resign,black,mirkos,1901,strahinja10,1861
E8l6MAjj,43,resign,white,ranko898,2065,strahinja10,1861
STz2Qeqj,59,resign,white,strahinja10,1852,arrobacutralco,1781
mfTQul6W,47,resign,white,strahinja10,1852,jofer,1758
n8qOVv95,10,resign,black,jofer,1758,strahinja10,1852
Uk6KqfG5,103,outoftime,white,thiaguera,1572,area11,1680
ISlrJaJp,53,resign,white,area11,1672,camus133,1574
SPzTcJ0R,63,outoftime,white,area11,1661,spillpants,1630
xjht1Box,38,resign,black,agonz,1500,area11,1654
sjS7n7m2,28,resign,black,pedretroll,1160,monkeyofwar,1166
VvXQ3AKo,35,resign,black,monkeyofwar,1174,rooksuras12,1385
AH95kYbN,115,mate,white,abo7amdo,1154,monkeyofwar,1195
4rmXfkw3,51,resign,white,grandmasterreturn,2344,danny77,2150
hOyqkNpP,49,draw,draw,danny77,2150,sparklehorse,2501
elJbCj3X,64,resign,black,schachmalanders,2401,danny77,2150
B9PhajXy,57,draw,draw,danny77,2150,lance5500-youtube,2406
QsYI4WeV,38,draw,draw,beepbeepimajeep,1500,danny77,2150
xmu5YEcn,69,resign,white,chessninja48,2447,danny77,2150
TVQunaRl,40,resign,black,lance5500,2621,danny77,2150
1VuCM6PJ,137,draw,draw,gegenspiel,1500,danny77,2150
CRrcV5ze,82,resign,black,mysterious_expert,2216,danny77,2150
SACewV8k,40,resign,black,mysterious_expert,2216,danny77,2150
fPm9lH2d,58,outoftime,black,lance5500,2621,danny77,2150
wdp25G8Z,59,resign,white,lance5500-youtube,2406,danny77,2150
H6yQsQ7y,69,draw,draw,thunder10,2398,danny77,2139
8FT6AXFv,48,mate,black,lorenzo_fkl,1384,danny77,2139
sxFbdCsD,69,mate,white,danny77,2139,lorenzo_fkl,1384
woqCHd9g,42,resign,black,lance5500,2621,danny77,2139
87RqRuNl,27,resign,black,avefenix1970,2046,aguilajc,1929
WGW6TA24,115,mate,white,laurenzchess,1594,freetochoose,1525
AfKwADa8,42,outoftime,black,anandrao,1475,laurenzchess,1586
nXApO24Z,73,resign,white,laurenzchess,1577,anandrao,1484
ZXXVCrPu,1,outoftime,white,critico-82,2403,lesauteurdeclasse,1746
rj36zvil,5,outoftime,white,rajuppi,2454,lesauteurdeclasse,1746
YICcBw5g,2,resign,black,the_loving_boy,1586,jacob1991,1333
4QJCulfH,53,resign,white,pretoriano112,1639,the_loving_boy,1596
1HV7Ecyz,57,resign,black,the_loving_boy,1598,panisaggg25,1940
Fzp2v8FY,39,mate,white,elefante009,2061,the_loving_boy,1598
uOE0qPQE,50,resign,black,the_loving_boy,1612,aleksandrs79,1529
DyFwBZXu,55,resign,white,yura01061977,1698,the_loving_boy,1621
w0hLdtHv,35,mate,white,the_loving_boy,1619,sedoy1337,1188
dyPfmZqn,104,resign,black,treand,1599,the_loving_boy,1608
pjDb6GvB,83,outoftime,white,the_loving_boy,1608,lance5500,2621
qOoK0Ki8,131,draw,draw,positional_game,2145,anna1997,2251
TuH1ks23,120,resign,black,anatolii777,2039,sazed,2102
zZhq1R8u,47,resign,white,sazed,2092,anatolii777,2048
me3pUa2i,48,resign,black,sazed,2109,nello1,1966
ux0HILfp,52,resign,black,capricornwon,1866,sazed,2104
qwjHGiIz,83,resign,black,sazed,2117,fcomoreno,2087
DMLyB5io,107,resign,white,sazed,2113,gleb,1838
cLmYAUEi,39,mate,white,sazed,2104,nulozechecs,1980
c3MJuzuo,64,resign,black,nulozechecs,1988,sazed,2095
IuQFiesy,42,mate,black,avi224,1872,sazed,2089
swoYrh7K,145,resign,white,sazed,2083,jebisesome,1876
xXXHd0D5,48,resign,black,manu1979,1775,sazed,2079
Kgn4Tk4p,43,resign,white,sazed,2077,greenpeace48,1694
Vl54hoXz,62,resign,black,emataran,1628,sazed,2075
TiUuX1eA,32,resign,white,ehsan2287,2244,sazed,2082
BImCVEhK,83,mate,white,sazed,2080,fjoriol,1639
JHHK4fkp,70,resign,black,sazed,2100,arfanssianaklangitt,1827
lum1NIsW,58,resign,black,eugene123,1702,sazed,2098
bqpgmE6f,52,resign,black,sazed,2111,karl_munchhausen,2084
9lGdrqRP,182,mate,black,jhonwalter,1746,sazed,2108
M9ZxReCs,56,mate,black,alequine,1527,sazed,2108
viulFwxu,48,resign,black,sazed,2126,hamidic,1906
zIH1rtXE,54,resign,black,carlosbarreto,1917,sazed,2121
cEPooFfs,66,resign,black,truesacrifice,1687,sazed,2119
Sfay2hYj,64,mate,black,ntam,1170,prabhakarchand1,1662
wytBeWQ0,51,resign,white,juddah,1261,ntam,1237
Z0VzPUPm,71,mate,white,ntam,1100,twizzcliff,1306
1pBIszeA,49,mate,white,ca-va-lier,1590,ntam,1100
CAEZnTSC,34,mate,black,ntam,1100,ca-va-lier,1590
JT1xA30W,88,outoftime,black,ntam,1302,realmadrid69,875
9UGcuRBe,11,draw,draw,dmitry1111,1234,ntam,1335
LSQ4yNeU,11,mate,white,carbon752,1522,ntam,1500
bRIWbJtD,7,draw,draw,clash_royale,1542,iammzys,1535
12DcBBTz,122,mate,black,erdem2008,1340,clash_royale,1542
aWO9pt5f,19,draw,draw,erdem2008,1334,clash_royale,1550
yc7suCxP,123,mate,white,erdem2008,1314,clash_royale,1571
FUlxffqd,25,mate,white,clash_royale,1566,erdem2008,1319
H9gsFYhd,22,mate,black,erdem2008,1324,clash_royale,1560
rGtqWcGa,79,mate,white,clash_royale,1554,erdem2008,1329
PF4YI3Wq,105,resign,white,clash_royale,1548,erdem2008,1335
Hy3lYzIY,22,mate,black,erdem2008,1341,clash_royale,1542
lt1H1l3T,84,resign,white,evilsharmuta,1258,clash_royale,1561
3YG6TEsv,44,mate,black,masseik,1347,clash_royale,1554
3Lp89ug3,15,resign,white,clash_royale,1554,nikolai6,849
u4DfaSGT,23,mate,white,clash_royale,1552,shalaly,1075
PLfGskds,50,mate,black,diegolivo,1196,clash_royale,1549
8YVSZvL8,81,resign,white,clash_royale,1545,diegolivo,1199
pAxodq2p,46,resign,black,diegolivo,1202,clash_royale,1542
3HqnPP6h,71,mate,white,clash_royale,1540,gevikefe,1091
kdUgTD8f,64,resign,black,berk1161,1351,clash_royale,1533
wW08ojaV,68,resign,black,booker13,2166,fmshawnrl123,2318
2zk6A7C4,93,resign,white,fmshawnrl123,2308,booker13,2173
v0ZdHma3,74,resign,black,booker13,2180,fmshawnrl123,2298
UMTd5diQ,90,outoftime,black,critico-82,2403,philodina,2014
MUbiPv7k,63,resign,white,sayid_abdullah,1968,dastan-2009,1626
kVBIZUvQ,65,resign,black,dastan-2009,1637,augustus33,1640
iu2Vg8fs,17,outoftime,white,aronus,1630,dastan-2009,1649
o1TZ5s9x,37,resign,white,dastan-2009,1643,slydess,1466
pmxijIKE,55,resign,white,sergeigodenko,1590,dastan-2009,1656
qkTiU2Ar,73,resign,black,dastan-2009,1671,trotil45,1560
50NMFgjj,35,resign,white,himlerdave,1658,dastan-2009,1683
UQYsVgiH,145,mate,white,dastan-2009,1670,kanali,1716
uThVX3md,56,mate,black,frace,1145,dastan-2009,1669
Ve3oQEp0,39,resign,white,dastan-2009,1655,kanali,1733
TxSRzTRT,146,outoftime,black,dastan-2009,1659,clikmate,1979
vwLg6LXB,99,mate,white,dastan-2009,1650,zimer98,1563
0IHveuCq,57,resign,black,ciklop777,1579,dastan-2009,1641
TvDlR9tC,110,mate,black,dastan-2009,1649,feridoon2222,1761
03NoaOf5,51,resign,black,sudebala,1791,dastan-2009,1633
nJF0hHw4,94,mate,black,boho,1569,dastan-2009,1624
5ItGKfcd,45,resign,white,dastan-2009,1613,carachecity,1593
jHD7ENiH,33,resign,black,davidchampion1,1523,dastan-2009,1605
4bm478zE,54,resign,black,egidiano,1792,dastan-2009,1588
LcYHToKn,66,resign,black,dastan-2009,1600,leonardook,1584
ehGFXwLB,93,resign,white,dastan-2009,1589,caspert,1563
ayNGChBy,79,resign,black,dastan-2009,1593,summu,1885
qD3udL50,78,resign,black,aleksandrs79,1587,dastan-2009,1582
PsrBfkbV,44,resign,black,dastan-2009,1592,david1_tev,1628
217ALwu9,77,mate,white,dinobzik,1185,minaturesquid,1179
eRRsGs9B,117,draw,draw,goddochen,1153,dinobzik,1185
M5bk9E0E,44,resign,black,dinobzik,1196,maismaus,1264
FbvYoZkc,39,resign,white,dinobzik,1186,dannyboyzo,1098
WlQbikSp,53,outoftime,white,hypnowar,1459,dinobzik,1191
qEyPJPcq,73,resign,black,iamaliveandbored,1146,dinobzik,1158
8i7IrG15,61,outoftime,white,danilo1961,1332,dinobzik,1167
jZg3LqpE,49,mate,white,dinobzik,1160,vedas,946
pyIDmiX8,10,resign,black,sergeyi4b,1024,dinobzik,1160
G20PYxtD,38,resign,black,dinobzik,1160,eallerg,1217
9OtyUKAv,24,resign,black,dinobzik,1166,gianflisi,1422
dQDIOB43,45,resign,white,lucasmcain,1473,dinobzik,1170
VstqrzmN,50,resign,white,reback,1191,dinobzik,1146
U3SLDwGx,47,resign,black,dinobzik,1146,jpaz96,984
CDaHqWz7,16,mate,black,morethanchess,1081,dinobzik,1133
BpIz9V5h,46,resign,black,dinobzik,1151,blade119,1118
4AdrWuwX,71,mate,white,dinobzik,1133,tatay,1161
TX5ugVRR,63,mate,white,shadd,952,dinobzik,1159
dn4638uC,49,resign,white,ednihilator,1194,dinobzik,1175
CUEfPrCD,7,resign,white,olefm,1227,dinobzik,1192
ANIwl8cl,49,mate,white,olefm,1217,dinobzik,1210
caGmLwV1,134,mate,black,dinobzik,1228,khaefear,1262
4SfPvlK9,18,resign,black,dinobzik,1244,cookiebiscuit,1263
eYwwzMJW,99,resign,white,dinobzik,1229,giselab,1133
UoLP0pdu,131,mate,white,mohamed_elgebaly,1334,dinobzik,1246
5uWXgwzi,60,resign,black,dinobzik,1269,diente,1269
vftHWpQS,104,mate,black,alexandrsolodovnik,1393,dinobzik,1234
qi6m9VbZ,44,resign,black,dinobzik,1214,basaew,1594
tgePSMBk,58,resign,black,dinobzik,1214,lance5500,2621
V75vmugI,41,resign,white,robert122,1793,dinobzik,1216
Asw1PZQm,154,mate,black,dinobzik,1224,drchitranjanmittal,1530
2hBy2eJ2,56,mate,black,dinobzik,1226,vitaminex,1848
svP0zGTr,49,resign,white,mmatkun,2191,dinobzik,1174
1AavmYZr,57,mate,white,dinobzik,1139,rajesh170293,1221
RoLsps2b,111,resign,white,drchitranjanmittal,1503,dinobzik,1146
UbDUElxP,46,mate,black,vox767,1156,dinobzik,1111
q5qFT3vV,70,resign,black,dinobzik,1136,nhh,1227
GffTEAAp,75,outoftime,white,antonio45,1212,dinobzik,1169
